Timestamp,trade-volume
2019-08-20 00:00:00,171807868.2802
2019-08-21 00:00:00,122315070.3088
2019-08-22 00:00:00,236246172.908
2019-08-23 00:00:00,141841653.5382
2019-08-24 00:00:00,122936632.6763
2019-08-25 00:00:00,117754910.928
2019-08-26 00:00:00,102865892.8206
2019-08-27 00:00:00,189624308.4428
2019-08-28 00:00:00,102638637.402
2019-08-29 00:00:00,203978693.8294
2019-08-30 00:00:00,157535719.826
2019-08-31 00:00:00,112305189.2666
2019-09-01 00:00:00,40437358.647
2019-09-02 00:00:00,45179221.4802
2019-09-03 00:00:00,153032806.8368
2019-09-04 00:00:00,228788746.9482
2019-09-05 00:00:00,196753395.5872
2019-09-06 00:00:00,90967493.33
2019-09-07 00:00:00,210268387.8048
2019-09-08 00:00:00,65192692.244
2019-09-09 00:00:00,63124156.1445
2019-09-10 00:00:00,133582936.8664
2019-09-11 00:00:00,109189912.0734
2019-09-12 00:00:00,122176795.0656
2019-09-13 00:00:00,114864653.9296
2019-09-14 00:00:00,95214496.607
2019-09-15 00:00:00,55063941.3121
2019-09-16 00:00:00,40801052.2218
2019-09-17 00:00:00,107174306.4193
2019-09-18 00:00:00,91392243.66
2019-09-19 00:00:00,90728914.3667
2019-09-20 00:00:00,157389488.432
2019-09-21 00:00:00,89963558.4697
2019-09-22 00:00:00,69869004.1574
2019-09-23 00:00:00,59501805.669
2019-09-24 00:00:00,120001577.1514
2019-09-25 00:00:00,491431838.3715
2019-09-26 00:00:00,269030045.1831
2019-09-27 00:00:00,286339496.0408
2019-09-28 00:00:00,167290267.716
2019-09-29 00:00:00,99366389.5
2019-09-30 00:00:00,92992826.6976
2019-10-01 00:00:00,173526590.0116
2019-10-02 00:00:00,170270297.36
2019-10-03 00:00:00,91246610.9394
2019-10-04 00:00:00,116784278.3448
2019-10-05 00:00:00,92819801.4144
2019-10-06 00:00:00,56545050.0769
2019-10-07 00:00:00,100404346.4472
2019-10-08 00:00:00,144876046.239
2019-10-09 00:00:00,68942273.4
2019-10-10 00:00:00,174962381.1936
2019-10-11 00:00:00,113137559.64
2019-10-12 00:00:00,138474726.8121
2019-10-13 00:00:00,30579541.6473
2019-10-14 00:00:00,65962338.316
2019-10-15 00:00:00,61644447.2176
2019-10-16 00:00:00,86738049.996
2019-10-17 00:00:00,117969721.3909
2019-10-18 00:00:00,79993882.9404
2019-10-19 00:00:00,94710382.216
2019-10-20 00:00:00,53229503.8836
2019-10-21 00:00:00,90340986.7572
2019-10-22 00:00:00,78014940.8592
2019-10-23 00:00:00,89353651.5172
2019-10-24 00:00:00,221341213.8308
2019-10-25 00:00:00,75975960.6024
2019-10-26 00:00:00,333681035.1369
2019-10-27 00:00:00,657396445.266
2019-10-28 00:00:00,290708092.5242
2019-10-29 00:00:00,233830897.3968
2019-10-30 00:00:00,169991136.6705
2019-10-31 00:00:00,145730105.1756
2019-11-01 00:00:00,160663136.8662
2019-11-02 00:00:00,107433320.8734
2019-11-03 00:00:00,53740264.7922
2019-11-04 00:00:00,47020646.3232
2019-11-05 00:00:00,103857828.9165
2019-11-06 00:00:00,97692940.8928
2019-11-07 00:00:00,78710164.828
2019-11-08 00:00:00,73169474.0496
2019-11-09 00:00:00,159478900.1724
2019-11-10 00:00:00,40216982.8143
2019-11-11 00:00:00,58075876.8544
2019-11-12 00:00:00,99417730.8838
2019-11-13 00:00:00,84092098.4904
2019-11-14 00:00:00,53278229.9502
2019-11-15 00:00:00,62094349.5168
2019-11-16 00:00:00,102346506.69
2019-11-17 00:00:00,27218439.49
2019-11-18 00:00:00,42762607.2801
2019-11-19 00:00:00,98039358.9687
2019-11-20 00:00:00,80797818.392
2019-11-21 00:00:00,62317220.548
2019-11-22 00:00:00,152565570.3701
2019-11-23 00:00:00,283120965.8225
