Timestamp,n-payments-per-block
2019-06-22 00:00:00,4520.163120567376
2019-06-23 00:00:00,3542.6408839779006
2019-06-24 00:00:00,3951.1525423728813
2019-06-25 00:00:00,4868.191780821918
2019-06-26 00:00:00,4548.018181818182
2019-06-27 00:00:00,4897.316901408451
2019-06-28 00:00:00,4412.429447852761
2019-06-29 00:00:00,3552.810344827586
2019-06-30 00:00:00,3729.559210526316
2019-07-01 00:00:00,4522.580419580419
2019-07-02 00:00:00,4241.367088607595
2019-07-03 00:00:00,3959.6744186046512
2019-07-04 00:00:00,3805.4491017964074
2019-07-05 00:00:00,3622.84126984127
2019-07-06 00:00:00,3300.6516853932585
2019-07-07 00:00:00,3311.470588235294
2019-07-08 00:00:00,3638.044943820225
2019-07-09 00:00:00,3958.181818181818
2019-07-10 00:00:00,4816.930232558139
2019-07-11 00:00:00,4739.84496124031
2019-07-12 00:00:00,3989.6585365853657
2019-07-13 00:00:00,3591.049645390071
2019-07-14 00:00:00,3391
2019-07-15 00:00:00,4278.280821917808
2019-07-16 00:00:00,3956.0493827160494
2019-07-17 00:00:00,4274.774436090225
2019-07-18 00:00:00,5458.4049586776855
2019-07-19 00:00:00,4659.093220338983
2019-07-20 00:00:00,2959.8474576271187
2019-07-21 00:00:00,3011.0939597315437
2019-07-22 00:00:00,3618.778481012658
2019-07-23 00:00:00,3691.4895104895104
2019-07-24 00:00:00,3527.122302158273
2019-07-25 00:00:00,3724.7466666666664
2019-07-26 00:00:00,3434.409638554217
2019-07-27 00:00:00,3047.5065789473683
2019-07-28 00:00:00,2476.9714285714285
2019-07-29 00:00:00,3215.404761904762
2019-07-30 00:00:00,3798.9014084507044
2019-07-31 00:00:00,3365.7076023391814
2019-08-01 00:00:00,3829.894366197183
2019-08-02 00:00:00,3482.0710059171597
2019-08-03 00:00:00,2918.8612716763005
2019-08-04 00:00:00,2767.562874251497
2019-08-05 00:00:00,3904.055944055944
2019-08-06 00:00:00,3714.422360248447
2019-08-07 00:00:00,4249.058823529412
2019-08-08 00:00:00,3878.978873239437
2019-08-09 00:00:00,3910.9319727891157
2019-08-10 00:00:00,3200.3708609271525
2019-08-11 00:00:00,2870.424836601307
2019-08-12 00:00:00,3891.4285714285716
2019-08-13 00:00:00,4022.388535031847
2019-08-14 00:00:00,3817.9473684210525
2019-08-15 00:00:00,3789.8025477707006
2019-08-16 00:00:00,3758.7414965986395
2019-08-17 00:00:00,3705.03125
2019-08-18 00:00:00,3537.65873015873
2019-08-19 00:00:00,3304.159509202454
2019-08-20 00:00:00,4003.901960784314
2019-08-21 00:00:00,4996.742647058823
2019-08-22 00:00:00,4679.36170212766
2019-08-23 00:00:00,3781.9346405228757
2019-08-24 00:00:00,3059.85
2019-08-25 00:00:00,2877.2903225806454
2019-08-26 00:00:00,3942.9489051094893
2019-08-27 00:00:00,3965.185185185185
2019-08-28 00:00:00,3617.9205298013244
2019-08-29 00:00:00,3424.7272727272725
2019-08-30 00:00:00,3605.6625
2019-08-31 00:00:00,3186.644578313253
2019-09-01 00:00:00,3209.9300699300697
2019-09-02 00:00:00,3658.993288590604
2019-09-03 00:00:00,3668.5
2019-09-04 00:00:00,3895.2279411764707
2019-09-05 00:00:00,3425.4
2019-09-06 00:00:00,3888.1518987341774
2019-09-07 00:00:00,3371.2733333333335
2019-09-08 00:00:00,2630.101694915254
2019-09-09 00:00:00,3622.890410958904
2019-09-10 00:00:00,3085.230769230769
2019-09-11 00:00:00,3021.032608695652
2019-09-12 00:00:00,3547.487341772152
2019-09-13 00:00:00,3496.9933333333333
2019-09-14 00:00:00,3172.7419354838707
2019-09-15 00:00:00,2982.3197278911566
2019-09-16 00:00:00,3469.852760736196
2019-09-17 00:00:00,3805.385135135135
2019-09-18 00:00:00,3392.344827586207
2019-09-19 00:00:00,3758.189189189189
2019-09-20 00:00:00,3735.344370860927
2019-09-21 00:00:00,3220.132530120482
2019-09-22 00:00:00,3289.39156626506
2019-09-23 00:00:00,4716.526315789473
2019-09-24 00:00:00,3763.3503184713377
2019-09-25 00:00:00,3714.448717948718
2019-09-26 00:00:00,3308.5204678362575
2019-09-27 00:00:00,3955.469696969697
2019-09-28 00:00:00,3136.1509433962265
2019-09-29 00:00:00,3318.0882352941176
2019-09-30 00:00:00,3995.753846153846
2019-10-01 00:00:00,3774.2167832167834
2019-10-02 00:00:00,3472.2364864864867
2019-10-03 00:00:00,3475.1360544217687
2019-10-04 00:00:00,3692.3401360544217
2019-10-05 00:00:00,3198.7088607594937
2019-10-06 00:00:00,2934.1208053691275
2019-10-07 00:00:00,3382.4967741935484
2019-10-08 00:00:00,3242.679012345679
2019-10-09 00:00:00,3600.021739130435
2019-10-10 00:00:00,3275.7716049382716
2019-10-11 00:00:00,3506
2019-10-12 00:00:00,3494.8270676691727
2019-10-13 00:00:00,3024.274647887324
2019-10-14 00:00:00,3586.1111111111113
2019-10-15 00:00:00,3416.143790849673
2019-10-16 00:00:00,3712.6923076923076
2019-10-17 00:00:00,3476.4466666666667
2019-10-18 00:00:00,3296.3375
2019-10-19 00:00:00,3500.387323943662
2019-10-20 00:00:00,3057.246575342466
2019-10-21 00:00:00,3452.893081761006
2019-10-22 00:00:00,3238.449704142012
2019-10-23 00:00:00,3256.75
2019-10-24 00:00:00,3638.7293233082705
2019-10-25 00:00:00,3813.6884057971015
2019-10-26 00:00:00,3506.8571428571427
2019-10-27 00:00:00,3608.5391304347827
