Timestamp,n-payments-per-block,miners-revenue,trade-volume,avg-block-size,n-unique-addresses,difficulty,hash-rate
9/30/2019 0:00,3996,13436668,92992827,1.150525392,540376,12800000000000,89341777
10/1/2019 0:00,3774,15347785,173526590,1.120068028,573854,12800000000000,91495288
10/2/2019 0:00,3472,15983803,170270297,1.005967926,535484,12800000000000,91195824
10/3/2019 0:00,3475,15446657,91246611,1.038093102,525476,12800000000000,91433869
10/4/2019 0:00,3692,15198779,116784278,1.086928381,545609,12800000000000,90160370
10/5/2019 0:00,3199,16377861,92819801,0.885488658,480438,12800000000000,91519572
10/6/2019 0:00,2934,15379216,56545050,0.813034282,435006,12800000000000,91428959
10/7/2019 0:00,3382,15743886,100404346,1.005810123,538987,12800000000000,92606933
10/8/2019 0:00,3243,17060959,144876046,0.966500944,534935,12800000000000,94872269
10/9/2019 0:00,3600,14626390,68942273,1.032391138,524494,12800000000000,96593924
10/10/2019 0:00,3276,17831124,174962381,0.968209895,549668,12900000000000,95687790
10/11/2019 0:00,3506,17060812,113137560,1.017074673,547368,13000000000000,97179224
10/12/2019 0:00,3495,14021140,138474727,0.971500256,452069,13000000000000,98269788
10/13/2019 0:00,3024,15185999,30579542,0.817165204,417760,13000000000000,96238944
10/14/2019 0:00,3586,14628224,65962338,1.059371319,513254,13000000000000,95855010
10/15/2019 0:00,3416,16240086,61644447,0.99594732,533673,13000000000000,94280759
10/16/2019 0:00,3713,14633533,86738050,1.116763881,545056,13000000000000,93734992
10/17/2019 0:00,3476,15858419,117969721,1.09859798,528543,13000000000000,94440182
10/18/2019 0:00,3296,16329289,79993883,0.9423605,518606,13000000000000,93485053
10/19/2019 0:00,3500,14484980,94710382,0.968948148,486396,13000000000000,93854559
10/20/2019 0:00,3057,14984777,53229504,0.84529661,437713,13000000000000,94685948
10/21/2019 0:00,3453,16722180,90340987,1.00909334,545843,13000000000000,95055454
10/22/2019 0:00,3238,17496598,78014941,0.959074254,541300,13000000000000,97272491
10/23/2019 0:00,3257,17079475,89353652,0.978411524,544470,13100000000000,98750516
10/24/2019 0:00,3639,12594197,221341214,1.091473233,515253,13700000000000,101132725
10/25/2019 0:00,3814,13909079,75975961,1.190200377,570469,13700000000000,100207781
10/26/2019 0:00,3507,16769058,333681035,1.225023579,541095,13700000000000,98845219
10/27/2019 0:00,3609,13879520,657396445,1.102331948,438755,13700000000000,99339895
10/28/2019 0:00,3686,16254463,290708093,1.200985948,540579,13700000000000,97034324
10/29/2019 0:00,3639,15907595,233830897,1.159250707,527526,13700000000000,95375221
10/30/2019 0:00,3701,15935290,169991137,1.099223104,536888,13700000000000,92695123
10/31/2019 0:00,3586,15460314,145730105,1.080918621,504880,13700000000000,90131834
11/1/2019 0:00,3890,15476390,160663137,1.241092908,563151,13700000000000,90034605
11/2/2019 0:00,3409,16052149,107433321,0.989604157,472031,13700000000000,89256768
11/3/2019 0:00,3318,16402670,53740265,0.969651877,465534,13700000000000,88673391
11/4/2019 0:00,3824,15941424,47020646,1.165071561,549112,13700000000000,90909671
11/5/2019 0:00,3721,17451427,103857829,1.137513597,576664,13700000000000,90715212
11/6/2019 0:00,3873,15769410,97692941,1.273832242,559293,13700000000000,91784738
11/7/2019 0:00,3794,15970955,78710165,1.178781985,553447,13700000000000,91590278
11/8/2019 0:00,3974,14762408,73169474,1.165534266,541512,12700000000000,91861271
11/9/2019 0:00,3442,16111247,159478900,1.062813049,519291,12700000000000,90783753
11/10/2019 0:00,2714,18896479,40216983,0.829142916,435494,12700000000000,90762608
11/11/2019 0:00,3336,16881323,58075877,1.00362904,511673,12700000000000,92339819
11/12/2019 0:00,3548,14989182,99417731,1.034111785,501680,12700000000000,93145448
11/13/2019 0:00,3744,15067620,84092098,1.155403252,555616,12700000000000,91339031
11/14/2019 0:00,3118,18779475,53278230,0.981337769,535548,12700000000000,90699369
11/15/2019 0:00,3418,17351279,62094350,1.113353424,575887,12700000000000,92859958
11/16/2019 0:00,3123,15864379,102346507,1.171504054,495077,12700000000000,95569879
11/17/2019 0:00,2696,16582477,27218439,1.108507481,430853,12700000000000,95931202
11/18/2019 0:00,3376,14963382,42762607,1.019047664,510494,12700000000000,94847234
11/19/2019 0:00,3502,15599060,98039359,1.143817435,561226,12700000000000,93853596
11/20/2019 0:00,3523,14807093,80797818,1.025924303,525739,12700000000000,94937564
11/21/2019 0:00,4487,13715761,62317221,1.214479803,584765,12800000000000,95569879
11/22/2019 0:00,4656,12538678,152565570,1.250728333,607299,13000000000000,92753028
11/23/2019 0:00,2995,16178363,283120966,0.841518728,514757,13000000000000,90641806
11/24/2019 0:00,3207,11832813,74562141,0.875593328,436089,13000000000000,93211181
11/25/2019 0:00,3687,11205570,88831996,1.076081424,495578,13000000000000,91369154
11/26/2019 0:00,4175,11167151,250687896,1.254087262,576620,13000000000000,90238982
11/27/2019 0:00,3674,12848987,108471399,1.185653101,566552,13000000000000,88200108
11/28/2019 0:00,2973,15917752,220499983,0.873442442,533010,13000000000000,88179081
11/29/2019 0:00,3635,14142605,99775071,1.055517757,543960,13000000000000,90747073
11/30/2019 0:00,3589,12281981,117995230,1.070562587,493866,13000000000000,91115589
12/1/2019 0:00,3062,12925726,78337204,0.870622964,468193,13000000000000,86785526
12/2/2019 0:00,3425,13446042,88571039,1.019306228,552276,13000000000000,87522558
12/3/2019 0:00,3223,14637722,71586470,0.961583019,565368,13000000000000,89365138
12/4/2019 0:00,3158,15591131,50091305,0.934351653,569753,13000000000000,92681782
12/5/2019 0:00,3312,13451289,142535674,1.018665179,535061,13000000000000,95261395
12/6/2019 0:00,3390,13603962,85470714,1.059103821,534431,12900000000000,93585274
12/7/2019 0:00,2855,15286888,77922850,0.865809871,465570,12900000000000,94315178
12/8/2019 0:00,2874,13969510,34352534,0.83522775,434939,12900000000000,96880815
12/9/2019 0:00,3371,13970882,32114286,1.089033696,538820,12900000000000,97608665
12/10/2019 0:00,3335,13646564,108414490,1.106342622,548706,12900000000000,97783740
12/11/2019 0:00,3512,12062019,66161513,1.195490902,521113,12900000000000,96761139
12/12/2019 0:00,3606,12076200,53833378,1.095938008,531404,12900000000000,93446264
12/13/2019 0:00,3303,14060284,75073235,0.990434309,547987,12900000000000,92267471
12/14/2019 0:00,2987,13824045,52683168,0.902877417,475246,12900000000000,92907582
12/15/2019 0:00,3208,11126048,39393109,1.12013029,434034,12900000000000,92541804
12/16/2019 0:00,3206,14132644,35264357,1.038496834,549300,12900000000000,90347137
12/17/2019 0:00,3569,12121834,91191811,1.314409858,557300,12900000000000,91170137
12/18/2019 0:00,3748,11695183,106173720,1.152717164,560284,12900000000000,90530026
12/19/2019 0:00,3138,14591652,208624105,1.013370414,539310,12900000000000,90712915
12/20/2019 0:00,3295,14124384,92465911,0.961809929,479841,12900000000000,92925416
12/21/2019 0:00,2677,15844785,55147310,0.756153597,432257,12900000000000,93370682
12/22/2019 0:00,2506,15337833,25368503,0.740650195,518639,12900000000000,95746473
12/23/2019 0:00,3325,13758031,72767893,1.037491643,493086,12900000000000,99947586
12/24/2019 0:00,3631,11525832,121983510,1.111658016,401735,12900000000000,98740228
12/25/2019 0:00,3045,11634910,76336714,0.889324688,476783,12900000000000,97340808
12/26/2019 0:00,2758,15752638,39255636,0.837857802,539658,12900000000000,96857363
12/27/2019 0:00,3501,13514433,59760787,1.017240097,490465,12900000000000,97839067
12/28/2019 0:00,3140,13698701,71840951,0.889533174,449701,12900000000000,96827573
12/29/2019 0:00,2772,14317659,36039615,0.787269123,544505,12900000000000,94344814
12/30/2019 0:00,3103,15446347,46435451,0.944622572,489182,12900000000000,93057458
12/31/2019 0:00,3254,13152944,61748084,0.982280848,389706,12900000000000,95172400
1/1/2020 0:00,2278,15907076,47782091,0.643639402,475461,13000000000000,97011481
1/2/2020 0:00,3430,12576131,28600969,1.012365064,523231,13800000000000,101344004
1/3/2020 0:00,2980,15705586,68282972,0.910629562,465366,13800000000000,99804501
1/4/2020 0:00,2753,15650931,136870285,0.79468356,459065,13800000000000,103031752
1/5/2020 0:00,2895,15404397,50181827,0.790838368,522665,13800000000000,105793195
1/6/2020 0:00,3720,13051403,48177558,1.12761063,576831,13800000000000,107512956
1/7/2020 0:00,3251,17646229,114010548,0.948405778,558689,13800000000000,105477457
1/8/2020 0:00,3497,14890477,210649284,1.063490894,553318,13800000000000,109390649
1/9/2020 0:00,3179,15730240,224003807,1.044869879,590633,13800000000000,107202821
1/10/2020 0:00,3639,15541381,108323771,1.120475946,509544,13800000000000,108770686
1/11/2020 0:00,2936,16893865,153599795,0.843840724,450668,13800000000000,106810854
1/12/2020 0:00,2799,15625351,75103206,0.825020881,501600,13800000000000,106320896
1/13/2020 0:00,3160,14633330,39375158,0.981562832,616194,13800000000000,105144997
1/14/2020 0:00,3696,15748081,68769719,1.21966529,580574,13800000000000,105928930
1/15/2020 0:00,3476,16792710,322001234,1.065171907,555072,14800000000000,102912017
1/16/2020 0:00,3189,17478169,162415226,0.983502176,562153,14800000000000,104842225
1/17/2020 0:00,3144,17783148,113463580,0.968857566,491063,14800000000000,106142031
1/18/2020 0:00,3383,14834325,172392199,0.955057818,477110,14800000000000,108225769
1/19/2020 0:00,2888,16961771,73102475,0.874760193,532773,14800000000000,106104410
1/20/2020 0:00,3155,16034934,171406583,0.991580941,544525,14800000000000,107047760
1/21/2020 0:00,3156,16708344,78615695,0.999786242,544484,14800000000000,108984911
1/22/2020 0:00,3194,17310388,80118406,1.058771763,535923,14800000000000,110810186
1/23/2020 0:00,3124,17169132,62159413,1.039634667,534403,14800000000000,111334855
1/24/2020 0:00,3137,16478219,140040084,1.032869612,461312,14800000000000,111334855
1/25/2020 0:00,2609,17146239,103625699,0.853311744,429535,14800000000000,110600318
1/26/2020 0:00,2728,15373872,49103694,0.825554923,504693,14800000000000,113958202
1/27/2020 0:00,3374,14226814,90541443,1.055952767,589168,14800000000000,113223665
1/28/2020 0:00,3597,16242549,157722446,1.204786908,573372,15200000000000,110810186
1/29/2020 0:00,3175,18887556,187574423,1.004575063,570253,15500000000000,110086946
1/30/2020 0:00,3257,18922276,132156744,1.007421212,572887,15500000000000,111290378
1/31/2020 0:00,3574,17040642,175049334,1.109039125,523782,15500000000000,111739681
2/1/2020 0:00,3082,17858163,106765635,0.962483086,501222,15500000000000,111605537
2/2/2020 0:00,3091,16944232,36660829,1.012892266,573277,15500000000000,110981010
2/3/2020 0:00,3409,17467130,66403964,1.190776919,555771,15500000000000,111681439
2/4/2020 0:00,3638,15415016,108746959,1.194789614,618126,15500000000000,114400103
2/5/2020 0:00,3449,19130673,90649389,1.084759063,552411,15500000000000,113566280
2/6/2020 0:00,3639,17105099,163509451,1.136838644,599280,15500000000000,113456448
2/7/2020 0:00,3742,17296714,152115909,1.28319559,529398,15500000000000,111149977
2/8/2020 0:00,3525,17511948,87939405,1.116522115,508254,15500000000000,110600817
2/9/2020 0:00,3083,19747647,75572304,0.951914072,526825,15500000000000,109282833
2/10/2020 0:00,3818,15671545,107419113,1.199867254,641161,15500000000000,110381153
2/11/2020 0:00,3774,19051941,155424328,1.25871225,612313,15500000000000,107525521
2/12/2020 0:00,3765,18763378,190105216,1.1479745,608036,15500000000000,109340676
2/13/2020 0:00,3774,18474198,161983394,1.229481901,564227,15500000000000,107554858
2/14/2020 0:00,3774,17892676,198094127,1.090330081,563001,15500000000000,108294602
2/15/2020 0:00,3573,18294967,122708338,1.09961007,474183,15500000000000,107932590
2/16/2020 0:00,3160,17801511,113915188,0.93476688,584197,15500000000000,108343411
2/17/2020 0:00,3368,19823862,85454124,1.024710815,569291,15500000000000,107216584
2/18/2020 0:00,3444,19007002,119040244,1.122872727,580124,15500000000000,111150619
2/19/2020 0:00,3717,18406770,138390971,1.166272348,563175,15500000000000,111398346
2/20/2020 0:00,3986,15368285,186474102,1.2488265,574950,15500000000000,111287941
2/21/2020 0:00,3414,18886943,128769391,1.067097604,525819,15500000000000,109631871
2/22/2020 0:00,3303,18051503,79370095,0.94437023,465169,15500000000000,111729560
2/23/2020 0:00,3062,17684306,34324866,0.909322887,558687,15500000000000,112391988
2/24/2020 0:00,3638,17377835,64282324,1.141280163,566484,15500000000000,112391988
2/25/2020 0:00,3624,17822599,116289799,1.064563583,588558,15500000000000,110625513
2/26/2020 0:00,3843,15629014,114160527,1.163531007,578398,15500000000000,109924844
2/27/2020 0:00,3559,16401715,206929921,1.102625776,611266,15500000000000,109315034
2/28/2020 0:00,3614,17412081,147977055,1.082665158,519628,15500000000000,111571073
2/29/2020 0:00,3435,15277906,123840828,0.989318216,505885,15500000000000,111945558
3/1/2020 0:00,2720,19058741,42866205,0.829612881,608032,15500000000000,110892855
3/2/2020 0:00,3621,16697792,70749037,1.116271678,593725,15500000000000,114681813
3/3/2020 0:00,3509,17037037,111268001,1.144225732,625096,15500000000000,115501741
3/4/2020 0:00,3333,18948990,85149526,1.226066102,603996,15500000000000,116468615
3/5/2020 0:00,3302,18562609,70042033,0.999121178,601698,15500000000000,119877989
3/6/2020 0:00,3422,18084441,122314467,1.073488897,526880,15500000000000,121637666
3/7/2020 0:00,3124,18200370,83522226,0.90962293,501571,15500000000000,121307726
3/8/2020 0:00,2974,17385259,59230883,0.869396677,606002,15500000000000,123287363
3/9/2020 0:00,3636,15003719,149933312,1.14787998,601526,16100000000000,121197746
3/10/2020 0:00,4033,13309095,223121982,1.299547803,528053,16600000000000,121936056
3/11/2020 0:00,3932,11906436,155835851,1.20830879,653156,16600000000000,120625752
3/12/2020 0:00,3993,13544828,130840913,1.235116702,517382,16600000000000,116247579
3/13/2020 0:00,4383,8634487,574694715,1.296698272,413935,16600000000000,116070928
3/14/2020 0:00,3991,8986521,684475989,1.274480383,532450,16600000000000,113717813
3/15/2020 0:00,3396,8103101,158994390,1.113644857,540902,16600000000000,111497389
3/16/2020 0:00,4194,7889847,201009886,1.193453008,476482,16600000000000,108109035
3/17/2020 0:00,4293,8477517,379747428,1.231597098,525607,16600000000000,104972190
3/18/2020 0:00,4422,6941255,222784693,1.16499282,564748,16600000000000,103914240
3/19/2020 0:00,4614,7981376,246280973,1.306641869,469859,16600000000000,101680789
3/20/2020 0:00,4775,9446457,343510892,1.264478073,409829,16600000000000,96508587
3/21/2020 0:00,3657,9873966,382708757,1.108333782,509038,16600000000000,94627786
3/22/2020 0:00,3082,9996191,161732858,0.843088583,528586,16600000000000,94157586
3/23/2020 0:00,4231,8912695,155141963,1.160538375,456328,16600000000000,95097986
3/24/2020 0:00,3768,11290318,284307011,1.170288614,539881,16600000000000,94275136
3/25/2020 0:00,4569,8111094,284016941,1.125291511,529197,16600000000000,95333086
3/26/2020 0:00,3249,13691118,226038997,1.135452525,469113,14100000000000,94392686
3/27/2020 0:00,3269,13411241,97401179,1.110375026,428425,13900000000000,97885234
3/28/2020 0:00,3368,10989619,148443298,0.910426519,535787,13900000000000,100386176
3/29/2020 0:00,2790,11822813,142726745,0.769856338,546702,13900000000000,99147880
3/30/2020 0:00,3423,11637863,103365162,1.055633204,544088,13900000000000,99137723
3/31/2020 0:00,3281,13165643,186301831,1.025871107,569905,13900000000000,100495620
4/1/2020 0:00,3315,12386579,89947515,1.11369449,548300,13900000000000,100688108
4/2/2020 0:00,3502,13018917,168238043,1.115204471,479599,13900000000000,104989802
4/3/2020 0:00,3857,11436512,279129047,1.148502318,452282,13900000000000,104035696
4/4/2020 0:00,2937,13560678,165881487,1.077272732,557192,13900000000000,101763312
4/5/2020 0:00,2437,14957635,95099723,0.769681286,598670,13900000000000,103936897
4/6/2020 0:00,3975,11485343,61737463,1.164635859,554336,13900000000000,106308081
4/7/2020 0:00,3302,15735460,215734110,1.137403304,544185,13900000000000,104430894
4/8/2020 0:00,3600,13302461,180411336,1.116311861,550585,14400000000000,105320088
4/9/2020 0:00,3314,14241013,143615581,1.069383357,474445,14700000000000,104926818
4/10/2020 0:00,3181,14368681,118207886,0.900077294,437242,14700000000000,105903460
4/11/2020 0:00,2851,13917061,170978168,0.784763679,549230,14700000000000,109895384
4/12/2020 0:00,2713,13349665,59502005,0.80040198,583665,14700000000000,110999327
4/13/2020 0:00,3022,14683701,112654904,0.929310292,612959,14700000000000,109697884
4/14/2020 0:00,3213,14587959,170118315,0.988374018,635870,14700000000000,114921002
4/15/2020 0:00,3414,14558872,107004164,1.176886651,579437,14700000000000,115878649
4/16/2020 0:00,3853,13495678,112529486,1.111490403,562996,14700000000000,118816055
4/17/2020 0:00,4167,11584619,256066115,1.286230614,485888,14700000000000,118816055
4/18/2020 0:00,3478,14261974,114895301,1.150726076,619559,14700000000000,115054069
4/19/2020 0:00,3119,13731416,80410551,0.97585277,610555,14700000000000,114949569
4/20/2020 0:00,3654,14513596,64645648,1.049269988,574265,14700000000000,114845070
4/21/2020 0:00,3824,13280756,151878158,1.068249134,666919,15600000000000,113800074
4/22/2020 0:00,4062,11597010,90394538,1.031391221,641059,16000000000000,112777077
4/23/2020 0:00,4214,13203834,102205556,1.287894373,554934,16000000000000,109962853
4/24/2020 0:00,4126,14000288,202186228,1.273850389,499998,16000000000000,109962751
4/25/2020 0:00,3803,13029926,130187406,1.239612485,629817,16000000000000,113010798
4/26/2020 0:00,3396,13360910,50386100,1.072414613,644967,16000000000000,111912719
4/27/2020 0:00,4081,13997088,82965486,1.179406794,679872,16000000000000,111554967
4/28/2020 0:00,3901,15084394,118631652,1.215701039,687395,16000000000000,110710038
4/29/2020 0:00,4273,15737371,102426644,1.195938752,680654,16000000000000,111629897
4/30/2020 0:00,4603,16397344,471328360,1.268807178,578296,16000000000000,113216515
5/1/2020 0:00,4454,17578400,479861000,1.250539879,553075,16000000000000,112423206
5/2/2020 0:00,3675,17019210,209464777,1.341512074,651350,16000000000000,112083216
5/3/2020 0:00,3099,19630255,111964109,1.19645581,652289,16000000000000,113443174
5/4/2020 0:00,3799,17898624,175862718,1.086099006,671519,16000000000000,116956399
5/5/2020 0:00,3785,18282731,186639007,1.204144266,696092,16100000000000,118883007
5/6/2020 0:00,3977,20611755,182897440,1.210363383,670883,16100000000000,119472293
5/7/2020 0:00,4339,18246781,286155702,1.31399202,631542,16100000000000,120652101
5/8/2020 0:00,4487,18271846,500733651,1.274328599,571802,16100000000000,122164633
5/9/2020 0:00,4276,17375844,336643472,1.292073691,645065,16100000000000,121853508
5/10/2020 0:00,3164,19252836,206048387,1.246688794,686850,16100000000000,120634706
5/11/2020 0:00,3827,17168436,536864808,1.283646981,619855,16100000000000,121037812
5/12/2020 0:00,4305,8950520,524377414,1.279955788,593862,16100000000000,121087435
5/13/2020 0:00,4727,7822621,217646788,1.296750555,644507,16100000000000,119743045
5/14/2020 0:00,4692,8245135,235919564,1.323246377,589910,16100000000000,115740174
5/15/2020 0:00,4715,8969982,332519068,1.272443528,495954,16100000000000,111966037
5/16/2020 0:00,4320,8429266,303595865,1.262686357,602631,16100000000000,110593624
5/17/2020 0:00,4432,7112392,116707144,1.327792324,581379,16100000000000,109449947
5/18/2020 0:00,4311,9800851,176082868,1.352731383,604523,16100000000000,101672939
5/19/2020 0:00,4506,8879554,230169747,1.333283061,624412,16100000000000,98356274
5/20/2020 0:00,4729,8810741,228306109,1.327850148,558174,15200000000000,94810873
5/21/2020 0:00,4399,9450405,231513104,1.295657931,458476,15100000000000,93625665
5/22/2020 0:00,4878,7770389,302921371,1.297051252,551378,15100000000000,94670544
5/23/2020 0:00,4257,7843059,137706363,1.278850555,605213,15100000000000,92307331
5/24/2020 0:00,3607,7286826,69573042,1.41277356,603823,15100000000000,90689769
5/25/2020 0:00,4056,7689660,151515271,1.2793314,617362,15100000000000,91494526
5/26/2020 0:00,4371,7687823,151521072,1.307555581,591013,15100000000000,90293242
5/27/2020 0:00,3980,9241012,120113139,1.34352729,556912,15100000000000,90471237
5/28/2020 0:00,4296,8457127,148428061,1.281801489,495162,15100000000000,92882001
5/29/2020 0:00,4286,8526743,193513828,1.270912551,623944,15100000000000,92882001
5/30/2020 0:00,3338,9913196,144086661,1.245524103,638403,15100000000000,94602038
5/31/2020 0:00,3123,9542417,132752539,1.05190532,646746,15100000000000,98579624
6/1/2020 0:00,4259,8910754,99233158,1.269376455,628388,15100000000000,102234702
6/2/2020 0:00,4539,8941265,280975718,1.283667217,643217,15100000000000,103202223
6/3/2020 0:00,4257,9081230,429398122,1.282827432,548424,15100000000000,103739735
6/4/2020 0:00,3859,9764314,128440439,1.236471563,487527,14500000000000,103847237
6/5/2020 0:00,3360,11573083,183077761,1.042586804,625333,13700000000000,105288528
6/6/2020 0:00,2681,12477168,139993515,0.793185082,644690,13700000000000,109091787
6/7/2020 0:00,2892,9821023,74040584,0.861702465,645485,13700000000000,111435315
6/8/2020 0:00,3585,10379766,129391453,1.151651278,673800,13700000000000,110815623
6/9/2020 0:00,3728,10182263,111353755,1.176594881,635165,13700000000000,112208528
6/10/2020 0:00,3674,10401186,153220784,1.080857506,541115,13700000000000,113943905
6/11/2020 0:00,3400,11473619,158586968,1.382471195,502951,13700000000000,114994338
6/12/2020 0:00,3656,9866335,321867039,1.355473221,606713,13700000000000,117511415
6/13/2020 0:00,3290,9622453,132333534,1.067535646,683561,13700000000000,115951098
6/14/2020 0:00,2888,10380782,51803751,0.825322441,669086,13700000000000,112245343
6/15/2020 0:00,4111,8280411,63632384,1.129341761,582343,13700000000000,113318062
6/16/2020 0:00,4176,9617963,244968165,1.22310094,674050,14300000000000,110977585
6/17/2020 0:00,4474,8709273,138860026,1.271521826,553650,15800000000000,110570812
6/18/2020 0:00,4387,7714421,124106956,1.249730742,475037,15800000000000,110046645
6/19/2020 0:00,4394,8736099,74041736,1.284985049,603576,15800000000000,105905234
6/20/2020 0:00,3886,8238014,109732842,1.107477416,704215,15800000000000,105926967
6/21/2020 0:00,3136,9006615,57461732,0.981158459,625283,15800000000000,105875824
6/22/2020 0:00,3916,8923565,36882860,1.103866923,631260,15800000000000,105663297
6/23/2020 0:00,4112,9964642,134494787,1.304964854,646111,15800000000000,108235121
6/24/2020 0:00,4168,8594577,102289235,1.288159849,546558,15800000000000,110749704
6/25/2020 0:00,4155,8504017,178365906,1.253759667,500152,15800000000000,110861799
6/26/2020 0:00,3715,9950437,166531114,1.186091189,625207,15800000000000,112767411
6/27/2020 0:00,3758,8059992,141780368,1.105369536,621031,15800000000000,115233498
6/28/2020 0:00,3182,8666897,92221684,0.9017818,758469,15800000000000,115345593
6/29/2020 0:00,3961,8562735,59501521,1.248924407,674745,15800000000000,115793972
6/30/2020 0:00,3922,8801310,100083941,1.189839531,661454,15800000000000,116018162
7/1/2020 0:00,4303,10124056,63158023,1.295763333,561108,15800000000000,114784988
7/2/2020 0:00,3854,9907318,98873139,1.133437396,509206,15800000000000,117362563
7/3/2020 0:00,3847,9873738,107207538,1.198966086,678157,15800000000000,119940131
7/4/2020 0:00,3454,9203934,57803291,1.037606389,706177,15800000000000,119827426
7/5/2020 0:00,2975,9453537,38839662,0.921691712,702636,15800000000000,121956641
7/6/2020 0:00,4028,9573703,50720849,1.227644104,708162,15800000000000,123413264
7/7/2020 0:00,4035,9827306,113743420,1.103862236,681724,15800000000000,124421542
7/8/2020 0:00,4258,9269106,95242534,1.247866834,601249,15800000000000,125990398
7/9/2020 0:00,4036,10324012,121129125,1.267096006,525851,15800000000000,124757396
7/10/2020 0:00,3979,9821731,98869846,1.208174025,638906,15800000000000,124757396
7/11/2020 0:00,3681,9308391,79818145,1.091070692,734433,15800000000000,124533214
7/12/2020 0:00,3275,9012155,30014746,0.979820947,671171,15800000000000,124421123
7/13/2020 0:00,3994,8910800,42610639,1.143550707,709099,16600000000000,123188121
7/14/2020 0:00,4674,9003010,78223034,1.259092438,629600,17300000000000,123224186
7/15/2020 0:00,4507,8552243,88249715,1.313624087,632584,17300000000000,122915681
7/16/2020 0:00,4829,8476261,83393686,1.276772463,550119,17300000000000,122988998
7/17/2020 0:00,4873,7439212,88531437,1.264411822,644972,17300000000000,121358766
7/18/2020 0:00,4488,8257261,71682526,1.276202185,660884,17300000000000,117847538
7/19/2020 0:00,3858,8030629,29934693,1.332783611,748958,17300000000000,116374945
7/20/2020 0:00,4157,8809861,32799398,1.287877816,696765,17300000000000,115473898
7/21/2020 0:00,4909,8215339,59994849,1.290345384,740460,17300000000000,115544421
7/22/2020 0:00,4796,9764974,114760459,1.260738632,619497,17300000000000,113203969
7/23/2020 0:00,4744,9402092,103269918,1.293743603,608050,17300000000000,113943059
7/24/2020 0:00,4319,10810915,168395155,1.314238963,690892,17300000000000,113943059
7/25/2020 0:00,4088,9515131,128787740,1.370815563,745966,17300000000000,119239871
7/26/2020 0:00,3526,10587042,83145126,1.343587361,717842,17300000000000,120718051
7/27/2020 0:00,4278,11099308,169823596,1.28513553,689993,17300000000000,124043957
7/28/2020 0:00,4682,12037341,569642412,1.280557683,733209,16800000000000,124990478
7/29/2020 0:00,4566,12189405,352662969,1.283028885,644333,16800000000000,126940916
7/30/2020 0:00,4768,11301865,253835681,1.287137022,616214,16800000000000,126909829
7/31/2020 0:00,4523,12639960,201165672,1.299889137,708227,16800000000000,126308845
8/1/2020 0:00,4405,11439834,222815243,1.287825234,708169,16800000000000,124781881
8/2/2020 0:00,4139,11205875,240815459,1.353125277,655315,16800000000000,123681092
8/3/2020 0:00,4058,12873863,289592848,1.326875364,762479,16800000000000,121087964
8/4/2020 0:00,4551,11438679,159671027,1.310942876,707225,16800000000000,122154895
8/5/2020 0:00,4682,10806917,122455804,1.267972853,625679,16800000000000,122154895
8/6/2020 0:00,4562,13771270,182136390,1.277008282,564507,16800000000000,119881689
8/7/2020 0:00,4391,12898633,203809370,1.301960691,683507,16800000000000,122394180
8/8/2020 0:00,4129,11292367,215793134,1.327259739,744212,16800000000000,122274537
8/9/2020 0:00,3373,12105371,86008565,1.250962391,733894,16800000000000,122872749
8/10/2020 0:00,4654,11774383,59683347,1.249095445,690043,16900000000000,124667385
8/11/2020 0:00,4519,12966824,218397181,1.285126143,755913,16900000000000,121699817
8/12/2020 0:00,4419,12684821,249861737,1.300253535,664922,16900000000000,122886224
8/13/2020 0:00,4478,11879252,141688776,1.207145844,571198,16900000000000,126347973
8/14/2020 0:00,4297,13709962,161732026,1.264694557,652100,16900000000000,125375834
8/15/2020 0:00,4072,12537673,131449767,1.229856109,739835,16900000000000,127289350
8/16/2020 0:00,3625,12130221,101333020,1.147488007,710405,16900000000000,129075393
8/17/2020 0:00,4888,10390360,63773670,1.268331056,705709,16900000000000,128705026
8/18/2020 0:00,4841,12747410,253521340,1.245246229,675988,16900000000000,127334808
8/19/2020 0:00,4928,11920460,217771115,1.294059855,649053,16900000000000,125649848
8/20/2020 0:00,4557,12309250,208815096,1.265249952,569381,16900000000000,123363117
8/21/2020 0:00,4131,12988331,96746302,1.344396961,674821,16900000000000,123242763
8/22/2020 0:00,4491,11060458,153928937,1.318342846,678008,16900000000000,121798512
8/23/2020 0:00,3506,12250515,85029155,1.251878968,696908,16900000000000,119391426
8/24/2020 0:00,4271,11845489,39027595,1.166158577,702891,17300000000000,119993198
8/25/2020 0:00,4956,10414544,75749357,1.318086656,720277,17600000000000,123297692
8/26/2020 0:00,4629,11345448,168869326,1.302465423,617518,17600000000000,122408097
8/27/2020 0:00,5131,10690122,104337127,1.26882631,555079,17600000000000,123504835
8/28/2020 0:00,4187,13003916,152064702,1.302147368,662241,17600000000000,122017802
8/29/2020 0:00,4050,11257775,125753229,1.328303404,795329,17600000000000,123686956
8/30/2020 0:00,4155,9959939,48056175,1.310540197,714425,17600000000000,125523153
8/31/2020 0:00,4140,12191565,54121906,1.171316933,691592,17600000000000,122462847
9/1/2020 0:00,4859,12943722,102290923,1.273975422,680093,17600000000000,122817197
9/2/2020 0:00,4670,12071209,176627449,1.293518292,685736,17600000000000,126059072
9/3/2020 0:00,5088,10387319,265432701,1.295405659,557370,17600000000000,126308447
